order_id,cancelled
62624,1
62620,0
62621,1
62623,1
62627,1
62628,1
62629,0
62626,1
62630,1
62631,1
62632,0
62633,1
62634,0
62635,0
62636,1
62637,1
62638,1
62639,1
62640,1
62642,0
62641,0
62643,0
62644,1
62645,1
62646,1
62647,1
62648,1
62649,0
62650,1
62651,1
62652,1
62653,1
62658,1
62657,1
62655,1
62654,1
62656,1
62659,0
62660,1
62661,1
62662,0
62663,1
62664,0
62665,1
62666,1
62667,1
62668,1
62669,1
62670,0
62673,0
62671,0
62672,1
62674,0
62675,1
62676,1
62677,0
62678,1
62679,1
62682,1
62681,0
62680,1
62683,1
62684,1
62685,0
62686,1
62687,0
62688,0
62689,0
62691,1
62690,1
62696,1
62695,1
62692,0
62693,0
62694,0
62697,1
62698,1
62699,0
62700,1
62701,1
62702,1
62703,1
62704,1
62705,0
62706,1
62707,0
62708,1
62710,0
62709,1
62711,1
62712,1
62713,1
62714,1
62715,0
62716,1
62717,0
62718,1
62719,0
62720,0
62721,1
62722,0
62723,1
62724,0
62725,0
62726,1
62729,0
62727,0
62728,1
62730,0
62731,0
62732,1
62733,0
62734,1
62735,1
62736,1
62737,1
62738,1
62739,0
62740,0
62741,0
62742,0
62745,0
62746,0
62743,1
62744,0
62747,1
62748,1
62749,1
62750,1
62751,0
62754,1
62752,1
62753,1
62755,1
62756,1
62757,1
62758,0
62759,1
62760,0
62763,0
62762,1
62761,1
62764,1
62765,1
62768,1
62766,1
62767,1
62769,0
62771,0
62770,1
62772,1
62775,1
62773,0
62774,1
62776,0
62777,1
62778,1
62779,0
62780,1
62781,0
62782,0
62783,1
62784,1
62785,1
62786,0
62789,0
62787,0
62788,1
62790,1
62791,1
62792,1
62793,1
62794,0
62795,0
62796,1
62797,1
62798,1
62799,1
62800,1
62801,1
62802,1
62803,1
62804,1
62806,1
62805,0
62814,0
62813,0
62812,1
62807,0
62810,1
62809,1
62808,1
62811,1
62815,1
62816,0
62817,1
62818,1
62819,0
62820,1
62821,1
62822,1
62824,1
62823,1
62825,0
62826,1
62828,1
62827,1
62829,1
62830,1
62831,1
62832,1
62834,1
62835,1
62833,0
62836,1
62837,1
62838,1
62840,1
62839,0
62842,1
62841,1
62843,0
62844,0
62845,1
62846,1
62847,1
62848,1
62849,0
62850,1
62851,1
62852,0
62853,0
62854,1
62855,1
62856,1
62857,1
62858,1
62859,1
62860,1
62864,1
62862,0
62863,0
62861,0
62865,1
62866,1
62867,1
62868,0
62869,1
62870,1
62871,1
62872,1
62873,1
62874,1
62875,0
62876,1
62877,1
62880,1
62878,0
62879,0
62881,1
62882,0
62883,0
62884,1
62885,0
62886,0
62887,0
62888,1
62889,0
62891,0
62892,0
62890,1
62893,0
62894,1
62895,1
62896,1
62900,1
62898,1
62899,1
62897,1
62901,1
62902,1
62903,1
62904,0
62905,0
62906,0
62907,1
62908,1
62909,1
62910,1
62911,1
62912,1
62913,1
62916,0
62915,1
62914,0
62919,0
62917,1
62918,0
62920,0
62921,0
62922,0
62923,1
62924,1
62925,0
62926,1
62927,0
62928,0
62929,1
62930,1
62931,1
62932,1
62933,1
62934,1
62937,0
62936,0
62935,0
62938,0
62939,1
62940,0
62941,1
62942,1
62943,0
62944,0
62945,0
62946,1
62947,1
62948,1
62949,0
62950,1
62952,0
62951,1
62953,0
62954,1
62955,1
62956,1
62957,1
62958,0
62959,1
62960,1
62961,1
62962,1
62964,1
62963,0
62965,1
62966,1
62967,0
62968,1
62969,0
62972,1
62971,1
62970,1
62973,1
62974,1
62975,0
62976,1
62977,0
62978,1
62979,1
62980,1
62981,1
62982,1
62983,1
62984,1
62985,0
62986,1
62989,0
62987,0
62988,1
62990,1
62991,1
62992,1
62993,0
62994,1
62995,1
62996,1
62997,1
62998,0
62999,1
63000,0
63001,1
63002,0
63003,1
63004,0
63005,0
63006,0
63008,0
63007,1
63010,1
63009,1
63011,1
63012,1
63013,1
63014,1
63015,0
63017,1
63018,1
63016,0
63019,0
63020,0
63021,1
63026,1
63027,1
63025,1
63023,0
63024,1
63022,1
63028,1
63029,0
63030,0
63031,1
63032,0
63033,0
63034,0
63035,1
63036,0
63037,1
63038,1
63039,1
63040,1
63041,0
63045,0
63043,1
63042,0
63044,1
63046,1
63047,1
63048,0
63049,0
63050,0
63051,0
63053,0
63052,1
63054,1
63055,0
63056,1
63057,1
63058,1
63064,0
63063,0
63060,1
63061,0
63062,0
63059,1
63065,1
63066,1
63067,1
63071,0
63068,1
63069,1
63070,1
63072,0
63073,1
63074,1
63075,0
63076,0
63077,1
63078,1
63079,1
63080,1
63081,1
63082,1
63083,1
63084,1
63085,1
63086,0
63087,1
63088,1
63089,1
63090,1
63091,0
63092,0
63093,0
63094,0
63095,1
63096,1
63097,0
63098,1
63101,0
63102,1
63100,1
63099,1
63103,1
63105,1
63106,1
63107,1
63104,1
63108,1
63109,0
63110,1
63111,0
63112,1
63113,0
63114,0
63115,1
63116,0
63117,0
63120,0
63119,1
63118,1
63121,1
63122,1
63123,0
63124,0
63125,1
63126,0
63127,1
63128,0
63129,0
63130,1
63131,0
63132,1
63133,0
63134,0
63135,0
63136,0
63138,1
63137,0
63139,1
63142,1
63140,1
63141,0
63143,1
63144,1
63145,1
63146,1
63147,1
63148,1
63149,1
63150,1
63151,0
63152,1
63153,1
63154,1
63155,1
63157,1
63156,1
63158,1
63159,1
63160,1
63161,1
63162,1
63163,1
63164,1
63165,0
63166,1
63167,1
63168,1
63169,1
63170,1
63171,0
63172,1
63174,1
63173,1
63175,0
63176,1
63177,0
63178,0
63179,1
63180,0
63181,1
63182,1
63183,1
63184,1
63185,0
63186,1
63187,1
63188,1
63190,0
63189,0
63191,1
63192,0
63193,0
63194,0
63195,0
63196,1
63197,0
63198,1
63199,1
63200,1
63201,1
63202,0
63203,0
63204,1
63205,0
63207,1
63206,1
63208,1
63211,0
63209,1
63210,1
63212,1
63213,0
63214,0
63215,1
63216,1
63217,1
63218,1
63219,1
63220,1
63221,1
63222,1
63223,1
63224,1
63225,1
63226,0
63227,0
63229,1
63228,0
63231,1
63230,0
63232,1
63233,1
63234,1
63235,0
63236,1
63237,0
63238,1
63239,1
63240,0
63241,1
63242,1
63243,0
63244,1
63246,1
63245,1
63247,1
63248,1
63249,0
63250,1
63251,0
63252,1
63253,1
63254,1
63255,1
63256,1
63257,0
63258,1
63259,1
63260,0
63261,1
63262,0
63263,1
63265,1
63264,1
63266,0
63267,1
63268,1
63269,0
63270,1
63271,0
63272,1
63273,0
63274,1
63275,0
63276,0
63277,1
63278,1
63280,1
63279,1
63281,1
63284,1
63282,0
63283,1
63288,1
63285,1
63286,1
63287,0
63289,0
63290,1
63291,1
63292,1
63293,1
63294,1
63295,1
63296,1
63297,1
63298,0
63299,1
63300,1
63301,1
63303,0
63304,1
63305,1
63302,1
63306,1
63307,1
63308,0
63309,1
63310,0
63311,0
63312,0
63313,1
63315,0
63314,1
63316,0
63318,0
63317,1
63319,1
63320,1
63321,1
63322,0
63323,1
63324,0
63325,1
63326,0
63327,1
63328,0
63329,1
63330,1
63331,0
63332,1
63333,1
63335,1
63334,1
63336,0
63337,0
63338,0
63339,1
63340,1
63341,1
63342,1
63343,1
63346,1
63344,0
63345,1
63347,1
63348,1
63349,0
63350,1
63353,1
63352,0
63351,1
63354,1
63355,1
63356,1
63357,1
63360,1
63358,1
63359,0
63361,1
63362,0
63363,1
63364,1
63365,0
63366,1
63367,0
63368,1
63369,1
63370,0
63371,1
63372,1
63373,1
63374,0
63375,0
63376,1
63378,1
63377,1
63379,1
63380,1
63381,0
63382,1
63383,1
63384,1
63385,1
63386,1
63387,1
63388,1
63389,1
63390,1
63391,1
63392,1
63393,1
63395,1
63394,1
63396,1
63397,1
63398,1
63399,1
63400,0
63401,1
63402,1
63403,1
63404,0
63405,1
63406,1
63407,1
63408,0
63411,1
63410,0
63409,0
63412,1
63413,1
63414,1
63415,1
63416,1
63417,0
63418,1
63419,0
63420,0
63421,1
63422,1
63423,1
63428,1
63427,0
63429,0
63425,0
63426,1
63424,1
63430,0
63431,1
63432,1
63433,1
63434,1
63435,1
63436,1
63437,1
63438,1
63439,1
63440,1
63441,1
63442,1
63443,1
63444,0
63445,1
63448,0
63446,0
63447,0
63449,1
63450,1
63451,0
63452,1
63453,0
63454,1
63456,1
63455,1
63457,1
63458,1
63459,1
63460,1
63461,1
63462,1
63463,0
63464,0
63465,1
63466,1
63468,1
63467,1
63469,1
63470,0
63471,1
63472,1
63473,1
63475,1
63474,1
63476,0
63477,0
63478,0
63479,1
63480,1
63481,1
63482,0
63483,0
63484,1
63485,0
63486,0
63487,1
63488,1
63489,1
63490,1
63491,1
63492,1
63493,0
63494,1
63495,1
63496,1
63497,0
63498,1
63499,1
63501,0
63500,1
63502,1
63504,0
63503,1
63505,1
63506,0
63507,1
63508,1
63509,1
63510,1
63511,1
63512,1
63513,1
63514,1
63515,0
63516,1
63517,0
63518,0
63519,1
63520,1
63521,0
63524,1
63523,1
63522,1
63525,1
63526,1
63527,0
63528,0
63529,1
63530,1
63531,1
63532,1
63533,1
63534,1
63535,0
63536,1
63540,1
63539,1
63537,1
63538,1
63541,0
63542,1
63543,1
63544,0
63545,1
63546,1
63547,0
63548,0
63549,1
63550,1
63551,1
63552,1
63553,1
63554,0
63556,1
63555,1
63557,1
63558,0
63559,1
63560,1
63561,1
63562,1
63563,0
63564,1
63566,1
63565,1
63567,1
63568,0
63569,0
63570,1
63572,1
63571,1
63574,1
63573,1
63577,1
63575,1
63576,0
63578,1
63579,1
63580,0
63581,1
63582,0
63583,0
63584,1
63585,1
63586,1
63587,1
63588,1
63589,1
63590,1
63591,0
63594,1
63592,1
63593,1
63595,0
63596,0
63597,0
63598,1
63599,1
63602,1
63600,1
63601,0
63603,1
63604,1
63605,0
63606,1
63607,0
63608,0
63609,0
63611,0
63610,1
63614,1
63612,0
63613,1
63615,0
63616,0
63617,1
63618,1
63619,0
63620,1
63621,0
63622,1
63623,1
63624,1
63627,1
63628,0
63625,1
63626,1
63630,0
63629,1
63631,1
63632,1
63633,0
63634,0
63637,0
63636,0
63635,0
63638,0
63639,1
63640,1
63641,0
63642,0
63643,1
63644,0
63646,1
63645,0
63651,1
63650,1
63647,1
63648,1
63649,1
63652,1
63653,1
63654,1
63655,1
63656,1
63657,1
63658,1
63659,0
63660,1
63661,0
63662,1
63663,1
63664,1
63665,0
63666,1
63667,0
63668,1
63669,1
63672,0
63671,0
63670,0
63673,1
63674,1
63675,0
63676,1
63677,1
63678,0
63679,0
63680,1
63681,1
63682,1
63683,1
63684,1
63685,0
63686,1
63688,1
63687,0
63689,1
63690,1
63691,1
63692,1
63693,1
63694,0
63695,1
63696,1
63697,1
63698,1
63699,1
63700,1
63701,1
63706,1
63705,0
63704,0
63702,1
63703,0
63707,0
63708,1
63709,1
63710,1
63711,0
63712,0
63713,0
63714,0
63715,1
63716,1
63717,1
63718,1
63721,0
63720,1
63719,1
63722,1
63723,1
63724,1
63725,0
63726,0
63727,1
63728,1
63729,1
63730,1
63731,1
63732,0
63733,1
63737,0
63738,1
63735,1
63736,1
63734,0
63742,1
63740,0
63739,1
63741,0
63743,1
63744,1
63745,1
63747,1
63746,1
63748,1
63749,0
63750,0
63751,1
63752,0
63753,1
63754,0
63757,1
63756,0
63755,1
63758,1
63759,0
63760,0
63761,1
63762,1
63763,1
63764,0
63765,1
63766,1
63767,1
63768,1
63769,1
63770,1
63773,1
63774,0
63771,1
63772,0
63775,1
63776,0
63777,1
63778,0
63779,1
63780,1
63782,1
63781,1
63783,0
63784,1
63785,0
63786,1
63787,0
63788,1
63789,1
63790,1
63792,1
63791,1
63793,1
63794,1
63796,0
63795,1
63797,1
63798,0
63799,0
63800,0
63801,1
63802,1
63803,1
63804,0
63806,0
63805,0
63807,0
63808,1
63809,1
63810,0
63811,1
63816,0
63815,1
63813,1
63814,1
63812,1
63817,1
63818,1
63819,1
63820,1
63821,1
63822,0
63823,1
63824,0
63825,1
63828,0
63826,0
63827,0
63829,1
63830,0
63831,1
63832,0
63833,1
63834,0
63835,0
63836,0
63837,0
63838,1
63839,0
63840,1
63841,1
63842,0
63843,0
63844,0
63846,1
63845,1
63847,1
63849,1
63848,0
63850,1
63851,1
63852,1
63853,1
63854,1
63855,1
63856,0
63857,0
63858,1
63859,1
63860,0
63861,0
63866,0
63865,0
63864,1
63863,1
63862,0
63869,1
63867,1
63868,1
63870,0
63871,1
63872,1
63873,1
63874,1
63875,1
63876,1
63877,0
63878,1
63879,1
63880,1
63884,0
63885,1
63882,1
63881,0
63883,0
63886,0
63887,1
63888,0
63889,0
63890,1
63891,1
63892,1
63893,1
63894,1
63895,1
63896,0
63897,1
63898,0
63899,0
63901,1
63900,1
63902,0
63903,0
63904,0
63905,1
63906,1
63907,0
63908,0
63909,1
63910,0
63914,0
63911,1
63912,0
63913,1
63915,1
63916,0
63917,0
63918,1
63919,0
63923,1
63920,1
63921,1
63922,1
63924,1
63925,0
63926,0
63927,1
63928,1
63929,1
63930,1
63931,0
63932,1
63933,0
63934,1
63935,0
63936,0
63939,0
63938,1
63937,1
63940,1
63941,0
63942,0
63944,1
63946,1
63943,1
63945,1
63947,0
63948,1
63949,1
63950,1
63953,1
63951,0
63952,1
63954,0
63955,1
63956,1
63957,0
63958,1
63959,1
63960,1
63961,1
63962,1
63963,0
63964,1
63968,1
63967,1
63965,0
63966,1
63969,1
63970,1
63971,1
63972,1
63976,1
63975,1
63973,1
63974,1
63977,0
63978,0
63979,1
63980,1
63981,1
63982,0
63984,1
63983,1
63985,0
63986,0
63987,0
63988,1
63989,1
63990,1
63991,1
63992,1
63993,0
63994,0
63995,0
63996,1
63997,1
63998,1
63999,0
64002,1
64000,0
64001,0
64003,0
64004,1
64005,1
64006,1
64007,1
64008,1
64009,0
64010,1
64011,1
64012,1
64013,1
64014,1
64015,0
64016,1
64017,1
64018,1
64019,0
64020,0
64021,1
64022,1
64023,0
64024,1
64025,1
64026,0
64027,0
64028,1
64031,0
64030,1
64029,0
64032,1
64033,1
64034,1
64035,1
64036,1
64037,1
64038,1
64041,1
64039,1
64040,1
64042,1
64043,0
64044,0
64045,1
64046,1
64047,1
64048,0
64049,0
64050,1
64051,0
64052,1
64053,1
64054,0
64060,1
64059,1
64055,1
64057,1
64056,0
64058,1
64061,1
64062,1
64063,1
64064,1
64065,1
64066,1
64067,1
64068,1
64069,1
64070,1
64073,1
64074,0
64071,1
64072,1
64075,1
64076,1
64077,1
64078,1
64079,1
64080,0
64081,1
64082,0
64083,0
64084,1
64085,0
64086,1
64087,0
64090,0
64092,0
64091,1
64089,0
64088,1
64096,0
64093,0
64094,1
64095,1
64097,1
64098,1
64099,1
64100,1
64101,0
64102,1
64103,1
64104,1
64105,1
64106,1
64107,1
64108,1
64109,0
64111,0
64112,1
64113,1
64114,1
64110,0
64115,0
64116,1
64117,0
64118,1
64119,0
64120,1
64121,0
64122,0
64123,1
64124,0
64127,0
64126,1
64125,1
64130,1
64128,1
64129,1
64131,1
64132,1
64133,0
64134,1
64135,1
64136,1
64137,0
64138,1
64139,0
64140,1
64141,1
64142,0
64143,1
64145,0
64144,1
64146,0
64147,1
64148,0
64149,1
64150,0
64157,0
64156,1
64155,1
64154,0
64152,1
64151,1
64153,1
64158,1
64159,1
64160,0
64161,1
64164,1
64163,1
64162,1
64167,1
64165,1
64166,0
64168,1
64169,1
64170,1
64171,0
64172,0
64173,1
64174,1
64175,1
64176,0
64177,1
64178,0
64179,0
64180,1
64181,1
64184,1
64183,1
64182,1
64185,0
64186,0
64187,1
64188,0
64189,0
64190,0
64191,0
64192,1
64193,1
64194,0
64195,1
64196,0
64197,0
64201,1
64200,1
64198,1
64199,1
64203,1
64204,1
64202,1
64205,1
64206,1
64207,0
64208,0
64209,0
64210,1
64211,0
64212,1
64213,1
64214,0
64215,0
64216,0
64217,1
64218,1
64219,0
64220,1
64221,1
64222,1
64223,0
64224,1
64225,1
64226,1
64229,1
64228,1
64227,0
64230,0
64231,1
64232,1
64233,0
64234,0
64235,1
64236,0
64237,0
64238,0
64239,0
64242,1
64240,1
64241,1
64243,1
64244,1
64245,1
64246,0
64247,1
64248,1
64249,1
64250,1
64251,0
64252,1
64253,1
64257,0
64258,1
64255,1
64256,1
64254,1
64259,1
64260,1
64261,0
64262,1
64263,0
64264,0
64265,1
64266,1
64267,1
64268,0
64269,0
64270,1
64271,1
64272,1
64273,1
64276,1
64274,1
64275,0
64278,0
64277,1
64279,1
64280,1
64281,0
64282,1
64283,1
64284,1
64285,0
64286,1
64287,0
64288,1
64289,0
64290,0
64293,1
64291,1
64292,1
64294,1
64295,1
64296,0
64297,1
64298,1
64299,1
64302,1
64301,0
64300,1
64303,0
64304,1
64305,1
64306,1
64307,1
64308,1
64309,1
64311,1
64310,1
64312,0
64313,1
64314,1
64315,0
64316,0
64317,1
64318,1
64319,0
64320,1
64321,0
64322,0
64323,1
64324,1
64325,1
64326,1
64327,1
64328,1
64329,1
64331,1
64330,1
64332,1
64333,1
64334,0
64335,0
64336,1
64337,0
64338,0
64339,1
64340,1
64341,1
64342,1
64343,1
64344,1
64345,1
64348,1
64346,1
64347,1
64349,1
64350,1
64351,1
64352,1
64353,1
64354,0
64355,1
64356,0
64357,0
64358,1
64359,1
64360,0
64361,0
64362,0
64363,1
64364,1
64367,1
64366,1
64365,1
64368,1
64369,1
64370,1
64371,1
64372,1
64373,0
64374,1
64375,1
64376,1
64377,1
64378,1
64379,1
64380,1
64381,1
64382,1
64383,0
64384,0
64385,1
64386,1
64387,0
64388,1
64389,1
64390,1
64391,0
64392,1
64393,0
64394,1
64395,1
64396,0
64397,0
64398,1
64399,1
64400,1
64401,1
64403,1
64402,1
64406,1
64404,1
64405,1
64407,0
64408,1
64409,1
64410,1
64411,1
64412,1
64413,1
64414,0
64415,0
64416,1
64417,1
64420,0
64418,1
64419,0
64421,1
64423,1
64422,1
64424,1
64425,1
64426,1
64427,1
64428,1
64429,0
64430,1
64431,1
64432,1
64433,0
64434,1
64435,1
64436,0
64437,1
64440,0
64438,1
64439,0
64441,1
64442,1
64443,0
64444,1
64448,1
64449,1
64446,0
64445,1
64447,0
64450,1
64451,1
64452,1
64453,0
64454,1
64455,1
64456,1
64460,1
64457,1
64458,1
64459,1
64461,1
64462,1
64463,1
64464,1
64465,1
64466,0
64467,1
64468,0
64469,1
64470,0
64471,0
64472,1
64473,0
64474,1
64477,0
64475,1
64476,0
64478,1
64479,1
64480,1
64481,1
64482,1
64483,1
64485,1
64484,1
64486,1
64487,1
64488,1
64489,1
64490,0
64491,1
64492,1
64493,1
64494,1
64496,1
64495,0
64497,1
64498,1
64499,1
64500,0
64501,1
64502,0
64503,1
64504,0
64505,0
64506,1
64507,1
64508,1
64509,1
64510,0
64512,1
64511,1
64513,1
64514,1
64515,1
64516,0
64517,1
64518,1
64519,0
64521,1
64520,1
64522,1
64523,1
64524,1
64525,0
64526,0
64527,1
64528,1
64530,1
64529,1
64531,0
64532,0
64533,1
64534,0
64535,1
64537,1
64536,1
64538,1
64539,1
64540,1
64541,1
64542,1
64543,1
64544,0
64545,1
64546,1
64547,1
64548,1
64549,0
64550,1
64551,1
64554,1
64552,1
64553,0
64556,0
64555,1
64557,1
64558,1
64559,1
64560,0
64561,0
64562,0
64563,0
64564,1
64565,1
64566,0
64567,0
64573,1
64572,1
64571,0
64568,1
64570,1
64569,1
64574,1
64575,0
64576,1
64577,1
64578,0
64579,1
64580,1
64581,0
64582,0
64583,0
64584,1
64585,1
64589,1
64588,0
64586,0
64587,0
64590,1
64591,0
64592,1
64593,1
64594,1
64598,0
64597,0
64595,1
64596,1
64599,0
64600,1
64601,1
64602,1
64603,1
64604,0
64605,0
64607,1
64606,1
64608,1
64609,0
64610,1
64611,0
64612,1
64613,1
64614,0
64615,1
64616,1
64620,1
64618,0
64617,1
64619,1
64621,0
64622,0
64629,1
64630,0
64628,0
64624,1
64626,1
64625,0
64623,1
64627,0
64631,1
64632,0
64633,1
64634,1
64635,1
64636,1
64637,0
64641,0
64642,1
64639,1
64640,0
64638,1
64643,1
64644,0
64645,0
64646,0
64647,0
64648,1
64649,1
64650,0
64651,1
64652,1
64653,1
64654,0
64655,1
64656,1
64657,0
64658,1
64659,0
64661,1
64662,1
64663,0
64660,0
64664,1
64665,1
64666,1
64667,1
64668,0
64671,1
64669,1
64670,1
64672,1
64673,0
64674,0
64675,0
64676,0
64678,0
64677,0
64679,1
64681,1
64680,1
64682,0
64685,1
64683,0
64684,0
64686,1
64687,0
64688,0
64689,1
64690,1
64691,1
64692,1
64693,1
64694,1
64695,1
64696,1
64697,1
64699,0
64698,0
64700,1
64701,1
64702,1
64703,0
64704,1
64705,1
64706,1
64707,1
64709,1
64708,1
64710,1
64711,0
64712,0
64713,0
64715,1
64714,1
64716,0
64717,1
64718,1
64720,1
64721,1
64719,1
64722,1
64723,0
64724,1
64725,1
64726,1
64727,0
64728,1
64729,1
64730,0
64731,1
64732,0
64733,1
64738,1
64737,0
64735,1
64736,1
64734,0
64739,1
64740,1
64741,1
64742,0
64743,1
64744,1
64745,0
64746,1
64747,1
64748,1
64750,1
64749,1
64752,1
64751,1
64753,1
64754,0
64755,0
64757,1
64758,1
64759,1
64756,1
64760,1
64761,1
64762,1
64763,1
64764,1
64765,1
64766,0
64767,1
64768,0
64769,1
64772,0
64770,0
64771,1
64774,1
64773,1
64775,1
64776,1
64777,1
64778,1
64779,1
64781,0
64782,1
64780,1
64787,1
64783,1
64784,0
64785,1
64786,0
64788,1
64790,1
64789,1
64791,1
64792,1
64793,1
64794,0
64795,0
64796,1
64797,1
64798,1
64799,1
64800,1
64801,1
64802,1
64803,0
64804,0
64806,1
64805,1
64809,1
64807,0
64808,1
64810,1
64811,0
64812,1
64813,1
64814,0
64816,1
64815,1
64817,1
64818,1
64819,1
64822,1
64820,1
64821,0
64824,1
64823,1
64825,1
64826,1
64827,0
64828,1
64829,1
64830,1
64831,0
64832,0
64833,1
64834,0
64835,1
64836,1
64837,1
64838,1
64839,1
64840,1
64841,1
64842,1
64843,1
64844,1
64845,0
64846,0
64848,1
64847,1
64849,0
64850,0
64851,1
64852,0
64853,1
64854,1
64855,1
64856,1
64858,0
64859,1
64857,1
64860,0
64861,1
64862,1
64863,1
64867,1
64865,0
64864,1
64866,1
64869,1
64870,1
64871,0
64868,1
64872,0
64873,1
64874,0
64875,1
64876,0
64877,0
64878,1
64879,1
64880,1
64881,1
64882,1
64883,1
64884,1
64885,1
64886,0
64887,1
64888,1
64889,1
64890,0
64891,0
64892,0
64893,1
64894,0
64895,0
64896,1
64897,1
64901,0
64899,1
64898,1
64900,1
64903,0
64902,0
64904,0
64905,1
64906,1
64907,1
64908,0
64909,0
64910,1
64912,1
64913,0
64911,0
64914,1
64915,1
64916,1
64917,1
64920,0
64919,1
64918,1
64921,1
64922,1
64923,0
64924,0
64925,0
64926,1
64927,1
64928,1
64929,1
64930,0
64931,1
64932,0
64933,1
64936,1
64935,0
64934,1
64937,1
64938,1
64939,1
64940,1
64941,1
64942,1
64943,1
64944,0
64945,1
64946,0
64947,1
64948,1
64949,1
64950,1
64951,0
64953,0
64952,0
64954,1
64955,0
64956,1
64957,1
64958,0
64959,0
64960,1
64961,0
64962,1
64964,0
64965,1
64963,0
64966,1
64967,0
64968,1
64969,1
64971,0
64970,1
64972,1
64973,1
64974,1
64975,0
64976,1
64977,1
64978,1
64979,0
64980,1
64981,0
64982,0
64983,1
64984,1
64985,0
64986,1
64987,1
64988,1
64989,1
64990,1
64992,0
64991,1
64993,1
64994,1
64995,1
64996,1
64997,1
64998,1
64999,1
65000,0
65001,1
65002,0
65003,1
65004,1
65005,1
65006,1
65007,0
65010,0
65008,1
65009,0
65011,1
65012,1
65013,1
65014,1
65015,1
65016,1
65017,1
65018,1
65019,1
65020,1
65021,1
65022,1
65023,0
65024,1
65029,1
65028,1
65026,0
65027,0
65025,0
65030,0
65031,1
65032,1
65033,1
65034,1
65035,1
65037,1
65036,1
65038,1
65039,1
65040,1
65041,1
65042,1
65043,0
65045,1
65044,0
65052,1
65051,1
65050,1
65046,1
65048,0
65049,1
65047,1
65053,0
65054,0
65055,1
65056,1
65057,1
65058,1
65059,1
65060,0
65061,1
65062,0
65063,0
65064,1
65065,0
65069,0
65067,1
65068,1
65066,0
65070,1
65071,1
65072,1
65073,1
65074,0
65075,1
65076,0
65077,1
65078,1
65079,1
65080,1
65081,1
65083,1
65082,1
65084,1
65085,1
65086,0
65087,1
65088,1
65089,0
65090,1
65092,1
65091,1
65093,1
65094,0
65098,1
65095,1
65096,1
65097,1
65099,1
65101,0
65100,0
65102,1
65103,1
65104,1
65105,1
65106,0
65107,1
65108,1
65109,0
65110,1
65111,1
65112,1
65113,0
65114,1
65115,0
65116,1
65117,1
65118,1
65120,1
65119,1
65122,1
65121,1
65123,0
65127,1
65124,1
65125,1
65126,1
65128,0
65132,0
65129,1
65130,0
65131,1
65133,1
65134,0
65135,1
65136,1
65137,1
65138,1
65139,1
65140,1
65141,0
65142,0
65143,1
65144,1
65145,1
65146,0
65147,1
65148,1
65149,1
65150,1
65151,1
65152,1
65153,1
65154,1
65155,1
65156,1
65157,1
65158,0
65159,1
65162,1
65160,1
65161,1
65164,0
65163,1
65165,1
65166,0
65167,1
65168,0
65169,0
65170,1
65171,1
65172,0
65173,0
65174,1
65175,0
65176,0
65177,1
65179,1
65178,0
65180,1
65181,1
65182,0
65183,1
65184,1
65185,1
65186,1
65187,1
65188,0
65189,1
65190,1
65191,1
65192,1
65193,0
65194,1
65196,1
65195,0
65197,1
65198,1
65199,1
65200,1
65201,1
65202,1
65203,1
65204,1
65205,1
65206,1
65207,1
65208,0
65209,1
65210,1
65211,1
65212,1
65215,1
65213,1
65214,1
65216,1
65217,1
65218,1
65219,1
65220,0
65221,0
65224,1
65223,1
65222,0
65225,1
65226,0
65227,0
65228,0
65229,1
65230,0
65232,1
65231,1
65233,1
65234,1
65235,1
65236,1
65237,1
65238,1
65239,1
65240,1
65241,1
65242,1
65243,0
65244,0
65245,1
65246,1
65247,0
65248,0
65249,1
65251,1
65252,1
65250,1
65253,0
65254,0
65255,1
65256,1
65257,1
65258,0
65259,1
65260,1
65261,1
65262,1
65263,1
65264,1
65265,1
65266,0
65267,1
65268,1
65269,0
65270,0
65272,1
65271,1
65273,1
65274,1
65275,1
65276,1
65277,1
65278,0
65279,0
65280,1
65281,1
65282,1
65283,1
65284,1
65285,1
65289,1
65288,1
65286,1
65287,1
65290,1
65291,0
65292,1
65293,1
65294,0
65295,1
65296,1
65297,0
65298,0
65299,0
65300,0
65301,1
65302,1
65305,0
65303,1
65304,0
65307,1
65306,0
65308,0
65309,0
65310,1
65311,0
65312,0
65313,0
65314,1
65315,1
65316,1
65317,1
65318,1
65319,1
65320,0
65321,0
65323,1
65324,1
65322,0
65325,1
65326,0
65327,0
65328,0
65329,1
65330,1
65331,0
65332,0
65333,1
65334,1
65335,1
65336,0
65337,1
65339,0
65338,0
65344,0
65343,1
65340,1
65341,1
65342,1
65345,1
65346,1
65347,1
65348,1
65349,1
65350,1
65351,1
65352,1
65353,1
65354,1
65355,1
65356,1
65357,0
65361,0
65359,1
65358,1
65360,0
65362,0
65363,1
65364,1
65365,1
65366,1
65367,1
65368,0
65369,0
65370,1
65371,1
65372,0
65376,0
65377,1
65374,1
65375,1
65373,0
65378,1
65379,1
65380,0
65381,0
65382,1
65383,1
65384,1
65385,0
65386,1
65387,1
65388,0
65389,1
65390,0
65391,0
65395,1
65394,1
65392,0
65393,1
65396,1
65397,1
65398,1
65399,0
65400,1
65401,1
65402,1
65403,1
65404,1
65405,1
65406,0
65407,1
65408,0
65409,0
65412,1
65410,1
65411,1
65414,1
65413,1
65415,1
65419,1
65416,1
65417,0
65418,1
